Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
AREG	AREG: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGHG1	IGHG1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGHG2	IGHG2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGHM	IGHM: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGKC	IGKC: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
FGF23	FGF23: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGHG3	IGHG3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGHG4	IGHG4: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGLC1	IGLC1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGLC2	IGLC2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGLC3	IGLC3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGLC7	IGLC7: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGHD	IGHD: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGHE	IGHE: MUT AMP HOMDEL EXP>=2 EXP<=-2;	2	0.6%
IGKV2D-40	IGKV2D-40: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV1-2	IGHV1-2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV1-46	IGHV1-46: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV1-69	IGHV1-69: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV2-5	IGHV2-5: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV2-70	IGHV2-70: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-11	IGHV3-11: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-13	IGHV3-13: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-23	IGHV3-23: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-30	IGHV3-30: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-33	IGHV3-33: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-48	IGHV3-48: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-53	IGHV3-53: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-7	IGHV3-7: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV3-9	IGHV3-9: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV4-34	IGHV4-34: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV4-39	IGHV4-39: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGHV4-59	IGHV4-59: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1-12	IGKV1-12: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1-16	IGKV1-16: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1-17	IGKV1-17: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1-33	IGKV1-33: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1-39	IGKV1-39: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1-5	IGKV1-5: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1D-12	IGKV1D-12: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1D-16	IGKV1D-16: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1D-33	IGKV1D-33: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV1D-39	IGKV1D-39: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV2-28	IGKV2-28: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV2-29	IGKV2-29: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV2-30	IGKV2-30: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV2D-28	IGKV2D-28: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV2D-30	IGKV2D-30: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV3-11	IGKV3-11: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV3-15	IGKV3-15: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV3-20	IGKV3-20: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV3D-20	IGKV3D-20: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV4-1	IGKV4-1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGKV5-2	IGKV5-2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLC6	IGLC6: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV1-40	IGLV1-40: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV1-44	IGLV1-44: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV1-47	IGLV1-47: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV1-51	IGLV1-51: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV2-11	IGLV2-11: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV2-14	IGLV2-14: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV2-23	IGLV2-23: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV2-8	IGLV2-8: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV3-19	IGLV3-19: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV3-1	IGLV3-1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV3-21	IGLV3-21: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV3-25	IGLV3-25: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV3-27	IGLV3-27: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV6-57	IGLV6-57: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
IGLV7-43	IGLV7-43: MUT AMP HOMDEL EXP>=2 EXP<=-2;	0	0%
