Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
DGKB	DGKB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
IDE	IDE: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
DAGLA	DAGLA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
PLCB3	PLCB3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
FCER1A	FCER1A: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
KLK3	KLK3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
SNAP91	SNAP91: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
STAM2	STAM2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
TACR1	TACR1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
C1QBP	C1QBP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
PLCD1	PLCD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
NTRK3	NTRK3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
DPP4	DPP4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
FGF19	FGF19: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
FGF4	FGF4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
FGF7	FGF7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
C1QA	C1QA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
TRPC3	TRPC3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
BLNK	BLNK: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	5%
